Video Id,Video Title_x,Channel Id_x,Channel Title_x,Video Tags_x,Channel Country_x
nffyrYzzQG8,"Waleska & Efra react to Filipino Series OSTs | Ikaw at ako - Moira De La Torre ""Hello, Love, Goodbye",UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['ABS-CBN', 'ABS-CBN Philippines', 'ABS-CBN Music', 'OPM', 'Philippines', 'The Killer Bride', 'YT0psFaye', 'Star', 'Janella Salvador', 'Jusua Garcia', 'Halik Sa Hangin by KZ Tandingan Lyrics', 'Song by KZ Tandingan', 'KZ Tandingan Lyrics songs', 'sb19', 'stell', 'disney', 'Philippine Movie', 'Sarah Geronimo', 'Piolo Pascual', 'The Breakup Playlist', 'bgyo', 'darna', 'darna philippines', 'Entertainment', ""The General's Daughter"", 'Regine Velasquez', 'moira dela torre', 'jason', 'gary valenciano', 'Ang Probinsyano', 'moira', 'moira de la torre', 'reaction']",GB
Yfu02WSFtR0,This is why the Philippines is filled with singers!Waleska & Efra react to Elementary School singing,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'SIBLINGS REACT', 'LATINOS REACT', 'Feature Friday', 'Reaction', 'FEATURE FRIDAY REVIEW', 'Waleska Herrera', 'vocal coach reacts', 'top 10 filipino singers', 'who went viral', 'viral video', 'youtube viral video', 'filipino viral', 'Regine Velasquez', 'Lea Salonga', 'OPM', 'Philippines', 'Filipino', 'sa inuman', 'karaoke', 'zack tabudlo', 'arthur nery', 'filipino kid', 'foreigner reacts to philippines', 'harana', 'morissette', 'kz tandingan', 'listen', 'beyonce', 'tiktok', 'filipino tiktok', 'Pinoy']",GB
160z2kH-pfQ,The Philippines Arrived at AGT! Waleska & Efra react to Roland Abante America's Got Talent Audition,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"[""America's Got Talent"", 'AGT', 'Got Talent', 'AGT 2023', 'Got Talent 2023', ""America's Got Talent 2023"", 'Auditions', 'AGT Auditions', ""America's Got Talent Auditions"", 'Roland Abante', 'Roland', 'Roland Abante AGT', ""Roland Abante America's Got Talent"", 'When a Man Loves a Woman', 'Michael Bolton AGT', 'When a Man Loves a Woman AGT', 'Philippines', 'Filipino Talent', 'Pilipinas Got Talent', 'Philippines Got Talent', 'Filipino Singer', 'AGT Singer', 'AGT Top Singers', 'reaction', 'waleska', 'latinos react', 'waleska reaction']",GB
-_E2KyNAvqg,Just How!? Waleska & Efra react to Philippines' Longest Single Breath Sustained Notes While Singing,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['top 10', 'top 10 filipino singers', 'youtube viral video', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'FEATURE FRIDAY CLIPS', 'SIBLINGS REACT', 'FEATURE FRIDAY REVIEW', 'Regine Velasquez', 'Lani Misalucha', 'Jonalyn Viray', 'Rachelle Ann Go', 'Charice Pempengco', 'Sheryn Regis', 'Angeline Quinto', 'Franchesca Farr', 'Kyla', 'Lea Salonga', 'Divas', 'Philippines', 'Filipino', 'Singers', 'Longest Note', 'All By Myself', 'Never Too Far', 'I Dreamed A Dream', ""I Don't Want To Miss A Thing""]",GB
RoKQM1n6gIA,He wishes he was Filipino 😂😭 | Latinos react to NEW Filipino Singing TIKTOKS | Vol 19,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'SIBLINGS REACT', 'LATINOS REACT', 'Feature Friday', 'Reaction', 'feature Friday', 'FEATURE FRIDAY REVIEW', 'vocal coach reacts', 'top 10', 'top 10 filipino singers', 'top ten reaxtion video', 'viral video', 'youtube viral video', 'filipino viral', 'OPM', 'Philippines', 'Filipino', 'sa inuman', 'karaoke', 'lyrics', 'arthur nery', 'sb19', 'abs cbn', 'jayda', 'zephanie', 'moira dela torre', 'pablo', 'sb19 pablo', 'juan karlos', 'pinay', 'pinoy', 'reaction', 'waleska', 'efra', 'tiktok']",GB
gL_3rTTAsoE,So Weddings are a Musical in the Philippines...Latinos react to Bride Singing during WEDDING!,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['Ben and Ben', 'Ben&amp;Ben busking', 'Paolo Guico', 'Miguel Gueco', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'SIBLINGS REACT', 'LATINOS REACT', 'Feature Friday', 'Reaction', 'feature Friday', 'FEATURE FRIDAY REVIEW', 'vocal coach reacts', 'top 10', 'top 10 filipino singers', 'top ten reaxtion video', 'viral video', 'youtube viral video', 'filipino viral', 'OPM', 'Philippines', 'Filipino', 'sa inuman', 'karaoke', 'lyrics', 'arthur nery', 'sb19', 'abs cbn', 'juan karlos', 'pinay', 'pinoy', 'reaction', 'waleska', 'efra', 'tiktok']",GB
yIw_cMjgYGM,"Latinos react to DĖMI (feat. Madman Stan) performs ""homebody"" LIVE on Wish 107.5 Bus",UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['gigi de lana', 'daryl ong', 'budakel', 'philippines', 'opm', 'filipino singer', 'filipina', 'filipina singers', 'top 10 viral filipino singers', 'wish fm 107.5', 'wish fm', 'wish1075', 'wish 1075', 'wish radio', 'road show', 'roadshow', 'wish', 'live performance', 'unplugged', 'radio station', 'fm', 'wish fm bus', 'wish bus', 'wish 1075 bus', 'wish fm 107.5 bus', 'Wishclusive', 'wishcovery', 'demi', 'waleska', 'reaction']",GB
XGxXwtHmpK4,Filipino rock hits different! 🇵🇭👏| Latinos react to Cueshé - Ulan LIVE on wish| Reaction,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['wish fm 107.5', 'wish fm', 'wish1075', 'wish 1075', 'wish radio', 'road show', 'roadshow', 'wish', 'live performance', 'unplugged', 'philippines', 'radio station', 'fm', 'wish fm bus', 'wish bus', 'wish 1075 bus', 'wish fm 107.5 bus', 'Wishclusive', 'cueshe', 'stay', 'Cueshé', 'Pop', 'Stay', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'FEATURE FRIDAY CLIPS', 'SIBLINGS REACT', 'FEATURE FRIDAY REVIEW', 'Sony BMG Music Entertainment', 'Ulan']",GB
84fQk0qUAsQ,Told You Filipino Facebook is WILD! Waleska & Efra react react to Ikaw Ay Ako Karaoke Duo,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'Feature Friday', 'Waleska Herrera', 'vocal coach reacts', 'top 10 filipino singers', 'who went viral', 'viral video', 'youtube viral video', 'filipino viral', 'Regine Velasquez', 'Lea Salonga', 'OPM', 'Philippines', 'Filipino', 'sa inuman', 'lyrics', 'pilipina', 'filipino', 'tiktok', 'Morissette', 'Stell', 'SB19', 'Katrina Velarde', 'Jona', 'Marcelito Pomoy', 'Darren Espanto', 'opm', 'vocals', 'latino react', 'reaction', 'gusto ko na bumitaw']",GB
S1ITUnYLqOQ,Latinos react Katrina Velarde SINGING in PERFECT SPANISH - Oye Beyonce (Cover),UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'SIBLINGS REACT', 'Feature Friday', 'Waleska Herrera', 'FEATURE FRIDAY EFRA', 'katrina velarde', 'tiktok compilation', 'katrina reaction', 'Katrina Velarde', 'Cover', 'philippines', 'REACTION', 'latinos react', 'cover']",GB
n9jXkVvpDvM,"Latinos react to 1096 Gang performs ""Pajama Party"" LIVE on Wish | FIRST TIME REACTION",UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['wish fm 107.5', 'wish fm', 'wish1075', 'wish 1075', 'wish radio', 'road show', 'roadshow', 'wish', 'live performance', 'unplugged', 'philippines', 'radio station', 'fm', 'wish fm bus', 'wish bus', 'wish 1075 bus', 'wish fm 107.5 bus', 'Wishclusive', 'wishcovery', 'Pop', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'FEATURE FRIDAY CLIPS', 'SIBLINGS REACT', 'FEATURE FRIDAY REVIEW']",GB
M_VlwYFRQJk,The Filipino Restaurant Singing BEASTS!| Waleska & Efra react to Madrigal Singers singing in public,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['BusanChoral', 'BCFC', 'Choir', 'philippine madrigal singers', 'University Of The Philippines Madrigal Singers (Musical Artist)', 'madrigal singers', 'philippines', 'opm', 'filipino', 'viral', 'singer', 'reaction', 'Philippine', 'Madrigal', 'Singers', '(MADZ)', 'Eres', 'tú', 'Uruguay', 'MADZ', 'Embajada', 'filipina', 'Buenos', 'Aires', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'FEATURE FRIDAY CLIPS', 'SIBLINGS REACT', 'FEATURE FRIDAY REVIEW']",GB
uXaGRKM2whs,Latinos react to FILIPINO DANCE GROUP UPeepz -2017 HHI Finals for the first time 🤩,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['hip hop international', 'hhi', 'hiphopinternational', 'creators of abdc', 'Gold Medalist UPeepz - Philippines in the MegaCrew Diviison', 'MegaCrew Division Gold Medalist UPeepz', 'Philippines UPeepz MegaCrew Gold Medalist', 'HHI2017 MegaCrew Division Gold Medalsit UPeepz - Philippines', 'pilipina mega crew hhi', 'BEST OF PHILIPPINE DANCERS', 'A-TEAM MEGACREW', 'philippines', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'FEATURE FRIDAY CLIPS', 'SIBLINGS REACT']",GB
hjXcUMjQVOQ,Latinos react to Thalía singing in TAGALOG - Nandito Ako LIVE in the Philippines 🤯😭,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['Thalía', 'Nandito Ako', 'Live', 'Philippines', 'Thalia en vivo', 'Pop', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'FEATURE FRIDAY CLIPS', 'SIBLINGS REACT', 'FEATURE FRIDAY REVIEW']",GB
I3V15kgcgNM,WHY is SINGING so easy for them!? | Latinos react to VIRAL Filipino Singers| Vol.14,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'SIBLINGS REACT', 'LATINOS REACT', 'Feature Friday', 'Reaction', 'feature Friday', 'FEATURE FRIDAY REVIEW', 'Waleska Herrera', 'vocal coach reacts', 'top 10', 'top 10 filipino singers', 'top ten reaxtion video', 'viral video', 'youtube viral video', 'filipino viral', 'OPM', 'Philippines', 'Filipino', 'sa inuman', 'karaoke', 'lyrics', 'arthur nery', 'sb19', 'abs cbn', 'jayda', 'zephanie', 'moira dela torre', 'pablo', 'sb19 pablo', 'zacl tabudlo', 'gma queendom', 'gma', 'abs', 'janine']",GB
nYMpN3oOhuM,How Is This So Good!? Latinos react to Jona vs KaiKai Bautista | Aegis Medley,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['ALDUB Oct 10', '2015', 'Wilma Diaz', 'wilmadiaz78', 'Eat Bulaga! (TV Program)', 'Bulaga PaMore Grand Finals October 10', 'Paolo Ballesteros (Film Actor)', 'waleska', 'philippines', 'reaction', 'philippines reaction', 'latinos react', 'filipino singing', 'jona', 'kakai bautista']",GB
uSqIB7qvxnw,HIS VOICE 😳 Waleska & Efra react to Eich Abando - Tawag Ng Tanghalan,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['ABS-CBN Entertianment', ""It's Showtime"", 'Kapamilya Channel', 'Entertainment Daytime', 'Kapamilya Online', 'Kapamilya Channel Show', ""It's Showtime Sep 12 2022"", 'Showtime videos', 'Showtime highlights', 'Showtime funny moments', 'Topic:TawagNgTanghalan', 'series:ItsShowtime', 'person:VhongNavarro', 'person:ViceGanda', 'ABS-CBN', 'Philippines', 'Tawag ng Tanghalan', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'FEATURE FRIDAY CLIPS', 'SIBLINGS REACT', 'FEATURE FRIDAY REVIEW']",GB
hdZydzqcaiU,I LOVE THIS Filipino Singing Challenge! Latinos react to California King Bed Challenge,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'SIBLINGS REACT', 'LATINOS REACT', 'Feature Friday', 'Reaction', 'feature Friday', 'top 10', 'top 10 filipino singers', 'top ten reaxtion video', 'viral video', 'youtube viral video', 'filipino viral', 'OPM', 'Philippines', 'Filipino', 'sa inuman', 'karaoke', 'arthur nery', 'sb19', 'abs cbn', 'moira dela torre', 'pablo', 'sb19 pablo', 'pinay', 'pinoy', 'reaction', 'waleska', 'efra', 'tiktok', 'Waleska Herrera', 'FEATURE FRIDAY EFRA', 'ABS-CBN Kapamilya', 'elha nympha']",GB
j61BEpr1OSg,Latinos react to How Filipinos heal a Broken Heart... The Karaoke Machine,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'SIBLINGS REACT', 'LATINOS REACT', 'Feature Friday', 'Reaction', 'FEATURE FRIDAY REVIEW', 'Waleska Herrera', 'vocal coach reacts', 'top 10 filipino singers', 'who went viral', 'viral video', 'youtube viral video', 'filipino viral', 'Regine Velasquez', 'Lea Salonga', 'OPM', 'Philippines', 'Filipino', 'sa inuman', 'karaoke', 'zack tabudlo', 'arthur nery', 'filipino kid', 'foreigner reacts to philippines', 'harana', 'through the fire', 'nina', 'morissette', 'kz tandingan']",GB
z9f12-_t544,Waleska & Efra react to BEST FILIPINO STREET SINGERS of 2020!!! |1/2,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['Street Singing Superstar', 'Graham Caygill', 'Filipino Singer', 'Filipino Singers', 'Street Singers', 'Ricel Luanzon', 'intramuros singers', 'finding singers in intramuros', 'ricel luanzon superstar', 'finding singers', 'Filipino singers in intramuros', 'graham caygill show', 'can Filipinos sing?', 'top 10 filipino singers', 'filipino viral', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'FEATURE FRIDAY CLIPS', 'SIBLINGS REACT', 'Viral Filipino', 'Talented pinoys']",GB
vgPFgIilI9A,"Latinos react to FILIPINO REGGAE FOR THE FIRST TIME| Chocolate Factory ""Kung Ika'y Akin"" LIVE",UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['wish fm 107.5', 'wish fm', 'wish1075', 'wish 1075', 'wish radio', 'road show', 'roadshow', 'wish', 'live performance', 'unplugged', 'philippines', 'radio station', 'fm', 'wish fm bus', 'wish bus', 'wish 1075 bus', 'wish fm 107.5 bus', 'Wishclusive', 'chocolate factory', 'wish chocolate factory', 'kung ikay akin', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'FEATURE FRIDAY CLIPS', 'SIBLINGS REACT', 'FEATURE FRIDAY REVIEW', 'filipino reggae']",GB
ncGIO6kcN84,"Christmas is MENTAL in the PHILIPPINES | Latinos react to ""Oh Holy Night' Filipino Version",UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['BusanChoral', 'BCFC', 'Choir', 'madrigal singers', 'philippines', 'filipino', 'viral', 'singer', '(MADZ)', 'MADZ', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'SIBLINGS REACT', 'ABS-CBN', 'ABSCBNSID', 'xmassid', 'ABS-CBN Christmas Station ID 2014', 'Pasko ng Pilipino', '20180919online', 'Thank You', 'Ang Babait Ninyo', 'Lyric Video', 'The Voice Kids Top 4', 'Lyca Gairanod', 'Darren Espanto', 'Juan Karlos Labajo', 'Darlene Vibares', 'Robert Labayen', 'Love Rose de Leon', 'Kapamilya stars']",GB
j1ZDjp7CS9I,Filipino Rap is on Different Level🤔|Latinos react to Smugglaz performing “SAMIN” LIVE on Wish 107.5,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['wish fm 107.5', 'wish fm', 'wish1075', 'wish 1075', 'wish radio', 'road show', 'roadshow', 'wish', 'live performance', 'unplugged', 'philippines', 'radio station', 'fm', 'wish fm bus', 'wish bus', 'wish 1075 bus', 'wish fm 107.5 bus', 'Wishclusive', 'wishcovery', 'nadarang', 'hiphop', 'reaction', 'FEATURE FRIDAY', 'REACTION', 'MORISSETTE REACTION', 'daryl ong reaction', 'Gloc - 9', 'Flow G', 'Gloc 9', 'Pinoy Hiphop', 'Pinoy Rap', 'ex battalion', 'ex b', 'gloc dash nine']",GB
LvtB_HOBtXU,PURE Filipino ROCK! Latinos react to Kamikazee - Narda (Live at the Smart Araneta Colisseum,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['reaction', 'filipino', 'react', 'waleska', 'philippines', 'opm', 'filipino rock', 'karaoke', 'waleska efra', 'latinos react', 'feature friday']",GB
543Un3Rjabg,These Two Filipino Men are INSANE SINGERS! Latinos react to Tawag Ng Taghalan Duet Winners,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['ABS-CBN', 'ABSCBN Online', 'ABS-CBN Entertianment', ""It's Showtime"", 'Showtime videos', 'Ogie', 'TNT', 'Tawag Ng Tanghalan', 'TNT covers', 'TNT Performances', 'ABS-CBN Philippines', 'Philippines', 'Entertainment', 'Philippine Entertainment', 'Tawag ng Tanghalan', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'lyka estrella', 'tnt', 'eume capille', 'itsshowtimeonline', 'kapamilyaonlinelive', 'tawagngtanghalanperformances', 'grandchampion', 'filipino singing', 'karaoke', 'philippines reaction']",GB
qFcd1RYcufE,"Latinos react to Philippines Golden Voice Nora Aunor Singing ""Ako ang Iyong Inay""",UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['ABS-CBN', 'ABSCBN Online', 'ABS-CBN Entertianment', ""It's Showtime"", 'Showtime videos', 'Ogie', 'TNT', 'Tawag Ng Tanghalan', 'TNT covers', 'TNT Performances', 'ABS-CBN Philippines', 'Philippines', 'Entertainment', 'Philippine Entertainment', 'Tawag ng Tanghalan', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'lyka estrella', 'tnt', 'eume capille', 'itsshowtimeonline', 'kapamilyaonlinelive', 'tawagngtanghalanperformances', 'grandchampion', 'filipino singing', 'karaoke', 'philippines reaction']",GB
T1jJIhxXq-4,Dad Reacts to Philippines New Gen Divas for the first time | Zephanie | Elha Nympha | Janine Berdin,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['Kapamilya Trending', 'Trending', 'Trending Videos', 'ASAP', 'ASAP Natin To', 'ASAP Sarah Geronimo', 'ASAP Bamboo', 'ASAP Natin To Bamboo', 'ASAP 2021', 'KT', 'KTrending', 'Viral', 'Viral Videos', '20210425kt', 'April 25 2021', 'ASAP Natin To April 25', 'ASAP performance', 'ASAP Performance 2021', 'YT0psJulia', 'ASAP April 25 performances', 'ASAP Online', 'Kapamilya Online Shows', 'OPM asap', 'Elha Nympha', 'Janine Berdin', 'Sheena Belarmino', 'Zephanie Dimaranan', 'New Gen Divas', 'New Gen', 'New Generation', 'Highlights', 'reaction', 'waleska']",GB
dvbJCDZuWhc,These Filipino Singers will blow you away! | Waleska & Efra react to Viral Filipino Singers | Vol.13,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'SIBLINGS REACT', 'LATINOS REACT', 'Feature Friday', 'Reaction', 'feature Friday', 'FEATURE FRIDAY REVIEW', 'Waleska Herrera', 'viral video', 'OPM', 'Philippines', 'vocal coach reacts', 'top 10 filipino singers', 'top ten reaxtion video', 'who went viral', 'youtube viral video', 'filipino viral', 'Regine Velasquez', 'Lea Salonga', 'Filipino', 'sa inuman', 'karaoke', 'lyrics', 'zack tabudlo', 'arthur nery', 'idol philippines', 'pilipina', 'filipino', 'tiktok']",GB
gR7AcCJWkiQ,Filipino Facebook is MENTAL! Latinos react to Peanut Seller AMAZING Singing in Philippines,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['FEATURE FRIDAY', 'LATINOS REACT', 'Feature Friday', 'Reaction', 'Waleska Herrera', 'vocal coach reacts', 'top 10 filipino singers', 'viral video', 'youtube viral video', 'filipino viral', 'Regine Velasquez', 'OPM', 'Philippines', 'Filipino', 'sa inuman', 'karaoke', 'zack tabudlo', 'filipino kid', 'foreigner reacts to philippines', 'harana', 'morissette', 'kz tandingan', 'listen', 'beyonce', 'tiktok', 'filipino tiktok', 'Pinoy', 'Pinoy Trending', 'Pilipinas Trending', 'Trending Philippines', 'Viral Philippines', 'Pilipinas TV', 'PilipinasTV']",GB
T9zN_s3m5xM,This VIRAL Filipino SINGING TRIO is AMAZING! Latinos react to Project Romeo covering OPM hits,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'Feature Friday', 'Waleska Herrera', 'vocal coach reacts', 'top 10 filipino singers', 'who went viral', 'viral video', 'youtube viral video', 'filipino viral', 'Regine Velasquez', 'Lea Salonga', 'OPM', 'Philippines', 'Filipino', 'sa inuman', 'lyrics', 'pilipina', 'filipino', 'tiktok', 'Morissette', 'Stell', 'SB19', 'Katrina Velarde', 'Jona', 'Marcelito Pomoy', 'Darren Espanto', 'opm', 'vocals', 'latino react', 'angel abellar', 'reaction', 'lady gaga', 'celine dion']",GB
gESc3obVL1c,HOW DID WE MISS THESE!? Waleska & Efra react to BEST Filipino singers Collaborations w/ US Artists,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['regine velasquez', 'reaction', 'london', 'waleska', 'efra', 'feature friday', 'regine velasquez reaction', 'latinos react', 'opm', 'filipina', 'philippines', 'lea salonga', 'morissette amon', 'OPM Songs', 'OPM love song', 'OPM Hits Medley', 'Hardest Songs', 'OPM playlist', 'Regine Velasquez', 'Katrina Velarde', 'Sarah Geronimo', 'Morissette Amon', 'filipino covers', 'viral filipino singing']",GB
fldZt4yHDU0,I'M NOT SURPRISED... Waleska & Efra react to Gigi De Lana - Unholy (cover),UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['wish fm 107.5', 'wish1075', 'wish 1075', 'roadshow', 'philippines', 'wish bus', 'morissette', 'reaction', 'waleska', 'waleska & Efra', 'latinos react', 'Gigi De Lana', 'Gigi', 'Gigi Vibes', 'gigi de lana', 'gg vibes', 'FEATURE FRIDAY', 'FEATURE FRIDAY PODCAST', 'FEATURE FRIDAY REACTS', 'LATINOS REACT', 'SIBLINGS REACT', 'FEATURE FRIDAY REVIEW', 'jon cruz', 'erwin lacsa', 'gigi', 'gigi vibes band', 'piano in the dark', 'gigi live', 'gigi live performance', 'jake manalo', 'Live Streaming', 'opm', 'pinoy music', 'abscbn', 'tawag ng tanghalan', 'pinoy']",GB
TMjmRB6YSOo,Head scratching Performance| Waleska & Efra react to 'The Voice Generations' 2023 WINNERS | VocalMyx,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['GMA Network', 'GMA 7', 'GMA Network The Voice Generations', 'The Voice Generations GMA Network', 'The Voice Generations Highlights', 'genre:variety show', 'series:The Voice Generations', 'topic:The Voice Generations 2023', 'person:Julie Anne San Jose', 'person:Billy Crawford', 'person:Chito Miranda', 'person:Stell', 'language:Filipino', 'tvg bagsakan', 'bagsakan julie ann', 'waleska', 'reaction']",GB
VS9PU8NW6jg,This is RIDICULOUS! Waleska & Efra react to 'Gusto Ko Nang Bumitaw' Filipino Singing Challenge,UCPAz3hWHiBC-c1x4K0-atsg,Waleska Herrera,"['Morissette', 'Morissette Amon', ""It's Morissette"", 'itsmorissette', 'singer', 'artist', 'performer', 'Philippines', 'Filipino', 'Filipina', 'ASAP', 'Wish', 'Wish1075', 'Morissette Youtube channel', ""Asia's Phoenix"", 'FEATURE FRIDAY', 'SIBLINGS REACT', 'LATINOS REACT', 'Feature Friday', 'Reaction', 'feature Friday', 'FEATURE FRIDAY REVIEW', 'Waleska Herrera', 'top 10 filipino singers', 'who went viral', 'viral video', 'youtube viral video', 'filipino viral', 'OPM', 'sa inuman', 'karaoke', 'lyrics', 'idol philippines', 'pilipina', 'filipino', 'tiktok']",GB
